,G(i),H_sun,Int,P,T2m,WS10m,time
2016-10-20 19:00:00,0.0,0.0,0.0,0.0,6.64,2.74,2009-10-20 19:00:00
2016-10-20 20:00:00,0.0,0.0,0.0,0.0,6.29,3.05,2009-10-20 20:00:00
2016-10-20 21:00:00,0.0,0.0,0.0,0.0,5.95,3.35,2009-10-20 21:00:00
2016-10-20 22:00:00,0.0,0.0,0.0,0.0,6.07,3.54,2009-10-20 22:00:00
2016-10-20 23:00:00,0.0,0.0,0.0,0.0,6.18,3.72,2009-10-20 23:00:00
2016-10-21 00:00:00,0.0,0.0,0.0,0.0,6.3,3.9,2009-10-21 00:00:00
2016-10-21 01:00:00,0.0,0.0,0.0,0.0,6.13,3.98,2009-10-21 01:00:00
2016-10-21 02:00:00,0.0,0.0,0.0,0.0,5.97,4.06,2009-10-21 02:00:00
2016-10-21 03:00:00,0.0,0.0,0.0,0.0,5.8,4.14,2009-10-21 03:00:00
2016-10-21 04:00:00,0.0,0.0,0.0,0.0,6.03,4.22,2009-10-21 04:00:00
2016-10-21 05:00:00,0.0,0.0,0.0,0.0,6.26,4.29,2009-10-21 05:00:00
2016-10-21 06:00:00,6.92,2.53,0.0,0.52,6.49,4.37,2009-10-21 06:00:00
2016-10-21 07:00:00,171.05,11.7,0.0,133.54,7.84,4.57,2009-10-21 07:00:00
2016-10-21 08:00:00,108.05,19.78,0.0,79.15,9.18,4.77,2009-10-21 08:00:00
2016-10-21 09:00:00,539.25,26.21,0.0,459.12,10.52,4.97,2009-10-21 09:00:00
2016-10-21 10:00:00,288.94,30.37,0.0,238.28,11.28,4.94,2009-10-21 10:00:00
2016-10-21 11:00:00,787.81,31.71,0.0,659.15,12.04,4.91,2009-10-21 11:00:00
2016-10-21 12:00:00,779.38,30.04,0.0,650.42,12.8,4.88,2009-10-21 12:00:00
2016-10-21 13:00:00,518.91,25.61,0.0,437.41,12.64,4.88,2009-10-21 13:00:00
2016-10-21 14:00:00,513.84,18.97,0.0,433.26,12.48,4.87,2009-10-21 14:00:00
2016-10-21 15:00:00,158.77,10.75,0.0,121.44,12.33,4.87,2009-10-21 15:00:00
2016-10-21 16:00:00,0.0,1.48,0.0,0.0,11.58,4.97,2009-10-21 16:00:00
2016-10-21 17:00:00,0.0,0.0,0.0,0.0,10.84,5.06,2009-10-21 17:00:00
2016-10-21 18:00:00,0.0,0.0,0.0,0.0,10.1,5.16,2009-10-21 18:00:00
2016-10-21 19:00:00,0.0,0.0,0.0,0.0,10.25,4.92,2009-10-21 19:00:00
2016-10-21 20:00:00,0.0,0.0,0.0,0.0,10.39,4.68,2009-10-21 20:00:00
2016-10-21 21:00:00,0.0,0.0,0.0,0.0,10.54,4.44,2009-10-21 21:00:00
2016-10-21 22:00:00,0.0,0.0,0.0,0.0,10.65,4.12,2009-10-21 22:00:00
2016-10-21 23:00:00,0.0,0.0,0.0,0.0,10.75,3.8,2009-10-21 23:00:00
2016-10-22 00:00:00,0.0,0.0,0.0,0.0,10.86,3.48,2009-10-22 00:00:00
2016-10-22 01:00:00,0.0,0.0,0.0,0.0,10.37,3.12,2009-10-22 01:00:00
2016-10-22 02:00:00,0.0,0.0,0.0,0.0,9.88,2.77,2009-10-22 02:00:00
2016-10-22 03:00:00,0.0,0.0,0.0,0.0,9.39,2.41,2009-10-22 03:00:00
2016-10-22 04:00:00,0.0,0.0,0.0,0.0,9.13,2.29,2009-10-22 04:00:00
2016-10-22 05:00:00,0.0,0.0,0.0,0.0,8.88,2.17,2009-10-22 05:00:00
2016-10-22 06:00:00,9.51,2.28,0.0,1.69,8.62,2.06,2009-10-22 06:00:00
2016-10-22 07:00:00,46.05,11.44,0.0,26.99,9.34,2.15,2009-10-22 07:00:00
2016-10-22 08:00:00,70.0,19.49,0.0,46.28,10.06,2.24,2009-10-22 08:00:00
2016-10-22 09:00:00,73.68,25.89,0.0,49.18,10.78,2.33,2009-10-22 09:00:00
2016-10-22 10:00:00,70.92,30.02,0.0,46.84,10.97,2.32,2009-10-22 10:00:00
2016-10-22 11:00:00,143.68,31.36,0.0,108.82,11.16,2.3,2009-10-22 11:00:00
2016-10-22 12:00:00,152.22,29.69,0.0,116.18,11.36,2.29,2009-10-22 12:00:00
2016-10-22 13:00:00,628.79,25.27,0.0,520.54,11.38,1.85,2009-10-22 13:00:00
2016-10-22 14:00:00,131.87,18.65,0.0,98.61,11.4,1.42,2009-10-22 14:00:00
2016-10-22 15:00:00,99.78,10.44,0.0,70.65,11.42,0.98,2009-10-22 15:00:00
2016-10-22 16:00:00,0.0,1.19,0.0,0.0,10.07,1.37,2009-10-22 16:00:00
2016-10-22 17:00:00,0.0,0.0,0.0,0.0,8.73,1.76,2009-10-22 17:00:00
2016-10-22 18:00:00,0.0,0.0,0.0,0.0,7.38,2.15,2009-10-22 18:00:00
2016-10-22 19:00:00,0.0,0.0,0.0,0.0,6.68,2.0,2009-10-22 19:00:00
2016-10-22 20:00:00,0.0,0.0,0.0,0.0,5.97,1.85,2009-10-22 20:00:00
2016-10-22 21:00:00,0.0,0.0,0.0,0.0,5.27,1.7,2009-10-22 21:00:00
2016-10-22 22:00:00,0.0,0.0,0.0,0.0,5.09,1.49,2009-10-22 22:00:00
2016-10-22 23:00:00,0.0,0.0,0.0,0.0,4.91,1.27,2009-10-22 23:00:00
2016-10-23 00:00:00,0.0,0.0,0.0,0.0,4.73,1.06,2009-10-23 00:00:00
2016-10-23 01:00:00,0.0,0.0,0.0,0.0,4.87,1.01,2009-10-23 01:00:00
2016-10-23 02:00:00,0.0,0.0,0.0,0.0,5.01,0.95,2009-10-23 02:00:00
2016-10-23 03:00:00,0.0,0.0,0.0,0.0,5.15,0.9,2009-10-23 03:00:00
2016-10-23 04:00:00,0.0,0.0,0.0,0.0,5.02,0.77,2009-10-23 04:00:00
2016-10-23 05:00:00,0.0,0.0,0.0,0.0,4.9,0.64,2009-10-23 05:00:00
2016-10-23 06:00:00,0.0,2.03,0.0,0.0,4.77,0.51,2009-10-23 06:00:00
2016-10-23 07:00:00,46.05,11.17,0.0,27.35,6.51,0.78,2009-10-23 07:00:00
2016-10-23 08:00:00,50.66,19.2,0.0,30.78,8.24,1.04,2009-10-23 08:00:00
2016-10-23 09:00:00,100.39,25.57,0.0,71.87,9.97,1.31,2009-10-23 09:00:00
2016-10-23 10:00:00,128.03,29.68,0.0,95.74,10.02,1.9,2009-10-23 10:00:00
2016-10-23 11:00:00,123.42,31.0,0.0,91.83,10.06,2.49,2009-10-23 11:00:00
2016-10-23 12:00:00,104.08,29.34,0.0,75.19,10.11,3.08,2009-10-23 12:00:00
2016-10-23 13:00:00,53.42,24.93,0.0,32.84,9.54,2.64,2009-10-23 13:00:00
2016-10-23 14:00:00,41.45,18.33,0.0,23.44,8.97,2.21,2009-10-23 14:00:00
2016-10-23 15:00:00,23.03,10.14,0.0,9.92,8.4,1.78,2009-10-23 15:00:00
2016-10-23 16:00:00,0.0,0.91,0.0,0.0,7.82,2.04,2009-10-23 16:00:00
2016-10-23 17:00:00,0.0,0.0,0.0,0.0,7.25,2.29,2009-10-23 17:00:00
2016-10-23 18:00:00,0.0,0.0,0.0,0.0,6.67,2.55,2009-10-23 18:00:00
2016-10-23 19:00:00,0.0,0.0,0.0,0.0,6.74,2.36,2009-10-23 19:00:00
2016-10-23 20:00:00,0.0,0.0,0.0,0.0,6.82,2.17,2009-10-23 20:00:00
2016-10-23 21:00:00,0.0,0.0,0.0,0.0,6.89,1.97,2009-10-23 21:00:00
2016-10-23 22:00:00,0.0,0.0,0.0,0.0,6.78,1.69,2009-10-23 22:00:00
2016-10-23 23:00:00,0.0,0.0,0.0,0.0,6.67,1.4,2009-10-23 23:00:00
2016-10-24 00:00:00,0.0,0.0,0.0,0.0,6.56,1.12,2009-10-24 00:00:00
2016-10-24 01:00:00,0.0,0.0,0.0,0.0,6.63,1.07,2009-10-24 01:00:00
2016-10-24 02:00:00,0.0,0.0,0.0,0.0,6.71,1.03,2009-10-24 02:00:00
2016-10-24 03:00:00,0.0,0.0,0.0,0.0,6.78,0.98,2009-10-24 03:00:00
2016-10-24 04:00:00,0.0,0.0,0.0,0.0,6.76,0.97,2009-10-24 04:00:00
2016-10-24 05:00:00,0.0,0.0,0.0,0.0,6.75,0.97,2009-10-24 05:00:00
2016-10-24 06:00:00,0.0,1.78,0.0,0.0,6.73,0.97,2009-10-24 06:00:00
2016-10-24 07:00:00,214.92,10.9,0.0,169.73,7.59,0.96,2009-10-24 07:00:00
2016-10-24 08:00:00,272.45,18.91,0.0,224.01,8.44,0.96,2009-10-24 08:00:00
2016-10-24 09:00:00,320.41,25.26,0.0,264.88,9.29,0.95,2009-10-24 09:00:00
2016-10-24 10:00:00,412.41,29.34,0.0,341.43,10.11,0.82,2009-10-24 10:00:00
2016-10-24 11:00:00,727.22,30.65,0.0,587.34,10.93,0.69,2009-10-24 11:00:00
2016-10-24 12:00:00,789.1,28.99,0.0,628.84,11.76,0.55,2009-10-24 12:00:00
2016-10-24 13:00:00,578.89,24.6,0.0,471.81,12.01,0.53,2009-10-24 13:00:00
2016-10-24 14:00:00,557.49,18.02,0.0,454.05,12.26,0.51,2009-10-24 14:00:00
2016-10-24 15:00:00,130.99,9.85,0.0,96.42,12.52,0.5,2009-10-24 15:00:00
2016-10-24 16:00:00,0.0,0.63,0.0,0.0,11.41,0.54,2009-10-24 16:00:00
2016-10-24 17:00:00,0.0,0.0,0.0,0.0,10.31,0.59,2009-10-24 17:00:00
2016-10-24 18:00:00,0.0,0.0,0.0,0.0,9.2,0.63,2009-10-24 18:00:00
2016-10-24 19:00:00,0.0,0.0,0.0,0.0,9.08,0.7,2009-10-24 19:00:00
2016-10-24 20:00:00,0.0,0.0,0.0,0.0,8.97,0.76,2009-10-24 20:00:00
2016-10-24 21:00:00,0.0,0.0,0.0,0.0,8.85,0.83,2009-10-24 21:00:00
2016-10-24 22:00:00,0.0,0.0,0.0,0.0,8.94,0.86,2009-10-24 22:00:00
2016-10-24 23:00:00,0.0,0.0,0.0,0.0,9.03,0.88,2009-10-24 23:00:00
2016-10-25 00:00:00,0.0,0.0,0.0,0.0,9.12,0.91,2009-10-25 00:00:00
2016-10-25 01:00:00,0.0,0.0,0.0,0.0,8.9,0.91,2009-10-25 01:00:00
2016-10-25 02:00:00,0.0,0.0,0.0,0.0,8.67,0.9,2009-10-25 02:00:00
2016-10-25 03:00:00,0.0,0.0,0.0,0.0,8.45,0.9,2009-10-25 03:00:00
2016-10-25 04:00:00,0.0,0.0,0.0,0.0,8.69,0.86,2009-10-25 04:00:00
2016-10-25 05:00:00,0.0,0.0,0.0,0.0,8.93,0.83,2009-10-25 05:00:00
2016-10-25 06:00:00,0.0,1.53,0.0,0.0,9.17,0.8,2009-10-25 06:00:00
2016-10-25 07:00:00,92.43,10.63,0.0,64.5,10.1,0.92,2009-10-25 07:00:00
2016-10-25 08:00:00,218.59,18.62,0.0,174.5,11.03,1.04,2009-10-25 08:00:00
2016-10-25 09:00:00,141.51,24.94,0.0,106.35,11.96,1.16,2009-10-25 09:00:00
2016-10-25 10:00:00,214.42,29.01,0.0,169.0,12.47,0.98,2009-10-25 10:00:00
2016-10-25 11:00:00,163.29,30.3,0.0,124.25,12.98,0.81,2009-10-25 11:00:00
2016-10-25 12:00:00,103.16,28.65,0.0,72.85,13.49,0.63,2009-10-25 12:00:00
2016-10-25 13:00:00,73.68,24.27,0.0,48.43,13.39,0.69,2009-10-25 13:00:00
2016-10-25 14:00:00,40.53,17.71,0.0,22.2,13.29,0.74,2009-10-25 14:00:00
2016-10-25 15:00:00,41.45,9.56,0.0,22.91,13.19,0.8,2009-10-25 15:00:00
2016-10-25 16:00:00,0.0,0.35,0.0,0.0,12.64,0.64,2009-10-25 16:00:00
2016-10-25 17:00:00,0.0,0.0,0.0,0.0,12.1,0.49,2009-10-25 17:00:00
2016-10-25 18:00:00,0.0,0.0,0.0,0.0,11.55,0.33,2009-10-25 18:00:00
2016-10-25 19:00:00,0.0,0.0,0.0,0.0,11.13,0.59,2009-10-25 19:00:00
2016-10-25 20:00:00,0.0,0.0,0.0,0.0,10.7,0.86,2009-10-25 20:00:00
2016-10-25 21:00:00,0.0,0.0,0.0,0.0,10.28,1.12,2009-10-25 21:00:00
2016-10-25 22:00:00,0.0,0.0,0.0,0.0,10.29,1.1,2009-10-25 22:00:00
2016-10-25 23:00:00,0.0,0.0,0.0,0.0,10.3,1.08,2009-10-25 23:00:00
2016-10-26 00:00:00,0.0,0.0,0.0,0.0,10.31,1.06,2009-10-26 00:00:00
2016-10-26 01:00:00,0.0,0.0,0.0,0.0,10.01,1.03,2009-10-26 01:00:00
2016-10-26 02:00:00,0.0,0.0,0.0,0.0,9.72,1.0,2009-10-26 02:00:00
2016-10-26 03:00:00,0.0,0.0,0.0,0.0,9.42,0.97,2009-10-26 03:00:00
2016-10-26 04:00:00,0.0,0.0,0.0,0.0,9.49,0.99,2009-10-26 04:00:00
2016-10-26 05:00:00,0.0,0.0,0.0,0.0,9.57,1.01,2009-10-26 05:00:00
2016-10-26 06:00:00,0.0,1.28,0.0,0.0,9.64,1.03,2009-10-26 06:00:00
2016-10-26 07:00:00,46.05,10.37,0.0,26.89,9.92,1.11,2009-10-26 07:00:00
2016-10-26 08:00:00,135.62,18.33,0.0,102.37,10.2,1.19,2009-10-26 08:00:00
2016-10-26 09:00:00,118.82,24.63,0.0,87.45,10.48,1.27,2009-10-26 09:00:00
2016-10-26 10:00:00,126.18,28.67,0.0,93.79,10.58,1.43,2009-10-26 10:00:00
2016-10-26 11:00:00,170.06,29.96,0.0,131.9,10.67,1.6,2009-10-26 11:00:00
2016-10-26 12:00:00,297.11,28.3,0.0,243.73,10.77,1.77,2009-10-26 12:00:00
2016-10-26 13:00:00,208.35,23.94,0.0,165.88,11.06,1.83,2009-10-26 13:00:00
2016-10-26 14:00:00,227.87,17.4,0.0,183.43,11.36,1.89,2009-10-26 14:00:00
2016-10-26 15:00:00,112.12,9.27,0.0,81.03,11.66,1.96,2009-10-26 15:00:00
2016-10-26 16:00:00,0.0,0.08,0.0,0.0,10.66,1.92,2009-10-26 16:00:00
2016-10-26 17:00:00,0.0,0.0,0.0,0.0,9.67,1.89,2009-10-26 17:00:00
2016-10-26 18:00:00,0.0,0.0,0.0,0.0,8.67,1.85,2009-10-26 18:00:00
2016-10-26 19:00:00,0.0,0.0,0.0,0.0,8.64,1.54,2009-10-26 19:00:00
2016-10-26 20:00:00,0.0,0.0,0.0,0.0,8.6,1.24,2009-10-26 20:00:00
2016-10-26 21:00:00,0.0,0.0,0.0,0.0,8.57,0.94,2009-10-26 21:00:00
2016-10-26 22:00:00,0.0,0.0,0.0,0.0,7.97,0.76,2009-10-26 22:00:00
2016-10-26 23:00:00,0.0,0.0,0.0,0.0,7.36,0.59,2009-10-26 23:00:00
2016-10-27 00:00:00,0.0,0.0,0.0,0.0,6.76,0.41,2009-10-27 00:00:00
2016-10-27 01:00:00,0.0,0.0,0.0,0.0,6.56,0.53,2009-10-27 01:00:00
2016-10-27 02:00:00,0.0,0.0,0.0,0.0,6.35,0.65,2009-10-27 02:00:00
2016-10-27 03:00:00,0.0,0.0,0.0,0.0,6.15,0.77,2009-10-27 03:00:00
2016-10-27 04:00:00,0.0,0.0,0.0,0.0,5.66,1.09,2009-10-27 04:00:00
2016-10-27 05:00:00,0.0,0.0,0.0,0.0,5.17,1.42,2009-10-27 05:00:00
2016-10-27 06:00:00,0.0,1.03,0.0,0.0,4.67,1.74,2009-10-27 06:00:00
2016-10-27 07:00:00,241.12,10.1,0.0,193.03,6.49,1.62,2009-10-27 07:00:00
2016-10-27 08:00:00,351.16,18.04,0.0,293.66,8.31,1.51,2009-10-27 08:00:00
2016-10-27 09:00:00,677.23,24.31,0.0,558.89,10.13,1.39,2009-10-27 09:00:00
2016-10-27 10:00:00,859.46,28.34,0.0,687.86,11.19,1.07,2009-10-27 10:00:00
2016-10-27 11:00:00,891.67,29.62,0.0,701.83,12.25,0.74,2009-10-27 11:00:00
2016-10-27 12:00:00,863.67,27.97,0.0,674.49,13.32,0.41,2009-10-27 12:00:00
2016-10-27 13:00:00,702.09,23.62,0.0,563.96,13.26,0.73,2009-10-27 13:00:00
2016-10-27 14:00:00,484.66,17.1,0.0,396.88,13.21,1.04,2009-10-27 14:00:00
2016-10-27 15:00:00,299.33,8.98,0.0,238.06,13.16,1.35,2009-10-27 15:00:00
2016-10-27 16:00:00,0.0,-0.19,0.0,0.0,11.68,1.35,2009-10-27 16:00:00
2016-10-27 17:00:00,0.0,0.0,0.0,0.0,10.21,1.35,2009-10-27 17:00:00
2016-10-27 18:00:00,0.0,0.0,0.0,0.0,8.74,1.35,2009-10-27 18:00:00
2016-10-27 19:00:00,0.0,0.0,0.0,0.0,7.07,1.7,2009-10-27 19:00:00
2016-10-27 20:00:00,0.0,0.0,0.0,0.0,5.41,2.04,2009-10-27 20:00:00
2016-10-27 21:00:00,0.0,0.0,0.0,0.0,3.74,2.39,2009-10-27 21:00:00
2016-10-27 22:00:00,0.0,0.0,0.0,0.0,3.42,2.34,2009-10-27 22:00:00
2016-10-27 23:00:00,0.0,0.0,0.0,0.0,3.1,2.3,2009-10-27 23:00:00
2016-10-28 00:00:00,0.0,0.0,0.0,0.0,2.78,2.26,2009-10-28 00:00:00
2016-10-28 01:00:00,0.0,0.0,0.0,0.0,2.82,2.17,2009-10-28 01:00:00
2016-10-28 02:00:00,0.0,0.0,0.0,0.0,2.87,2.09,2009-10-28 02:00:00
2016-10-28 03:00:00,0.0,0.0,0.0,0.0,2.91,2.0,2009-10-28 03:00:00
2016-10-28 04:00:00,0.0,0.0,0.0,0.0,2.83,1.9,2009-10-28 04:00:00
2016-10-28 05:00:00,0.0,0.0,0.0,0.0,2.75,1.8,2009-10-28 05:00:00
2016-10-28 06:00:00,0.0,0.78,0.0,0.0,2.67,1.7,2009-10-28 06:00:00
2016-10-28 07:00:00,76.13,9.83,0.0,52.04,5.91,1.7,2009-10-28 07:00:00
2016-10-28 08:00:00,303.67,17.75,0.0,251.57,9.15,1.7,2009-10-28 08:00:00
2016-10-28 09:00:00,150.74,24.0,0.0,114.33,12.38,1.7,2009-10-28 09:00:00
2016-10-28 10:00:00,211.75,28.01,0.0,166.02,13.83,1.42,2009-10-28 10:00:00
2016-10-28 11:00:00,318.06,29.28,0.0,255.3,15.27,1.14,2009-10-28 11:00:00
2016-10-28 12:00:00,398.46,27.63,0.0,319.86,16.72,0.86,2009-10-28 12:00:00
2016-10-28 13:00:00,330.57,23.3,0.0,265.31,16.23,1.02,2009-10-28 13:00:00
2016-10-28 14:00:00,393.66,16.8,0.0,318.84,15.74,1.19,2009-10-28 14:00:00
2016-10-28 15:00:00,130.0,8.71,0.0,94.37,15.25,1.35,2009-10-28 15:00:00
2016-10-28 16:00:00,0.0,0.0,0.0,0.0,13.53,1.18,2009-10-28 16:00:00
2016-10-28 17:00:00,0.0,0.0,0.0,0.0,11.81,1.0,2009-10-28 17:00:00
2016-10-28 18:00:00,0.0,0.0,0.0,0.0,10.09,0.83,2009-10-28 18:00:00
2016-10-28 19:00:00,0.0,0.0,0.0,0.0,9.35,0.9,2009-10-28 19:00:00
2016-10-28 20:00:00,0.0,0.0,0.0,0.0,8.62,0.97,2009-10-28 20:00:00
2016-10-28 21:00:00,0.0,0.0,0.0,0.0,7.88,1.03,2009-10-28 21:00:00
2016-10-28 22:00:00,0.0,0.0,0.0,0.0,7.53,0.92,2009-10-28 22:00:00
2016-10-28 23:00:00,0.0,0.0,0.0,0.0,7.17,0.81,2009-10-28 23:00:00
2016-10-29 00:00:00,0.0,0.0,0.0,0.0,6.82,0.7,2009-10-29 00:00:00
2016-10-29 01:00:00,0.0,0.0,0.0,0.0,6.41,0.65,2009-10-29 01:00:00
2016-10-29 02:00:00,0.0,0.0,0.0,0.0,6.01,0.59,2009-10-29 02:00:00
2016-10-29 03:00:00,0.0,0.0,0.0,0.0,5.6,0.54,2009-10-29 03:00:00
2016-10-29 04:00:00,0.0,0.0,0.0,0.0,5.41,0.51,2009-10-29 04:00:00
2016-10-29 05:00:00,0.0,0.0,0.0,0.0,5.23,0.49,2009-10-29 05:00:00
2016-10-29 06:00:00,0.0,0.53,0.0,0.0,5.04,0.47,2009-10-29 06:00:00
2016-10-29 07:00:00,151.21,9.57,0.0,114.91,7.32,0.46,2009-10-29 07:00:00
2016-10-29 08:00:00,159.97,17.46,0.0,123.82,9.59,0.45,2009-10-29 08:00:00
2016-10-29 09:00:00,175.25,23.7,0.0,135.45,11.86,0.44,2009-10-29 09:00:00
2016-10-29 10:00:00,226.7,27.68,0.0,179.28,12.84,0.75,2009-10-29 10:00:00
2016-10-29 11:00:00,482.41,28.95,0.0,393.61,13.82,1.07,2009-10-29 11:00:00
2016-10-29 12:00:00,736.61,27.31,0.0,590.4,14.8,1.38,2009-10-29 12:00:00
2016-10-29 13:00:00,611.22,22.99,0.0,496.93,14.28,1.32,2009-10-29 13:00:00
2016-10-29 14:00:00,442.17,16.51,0.0,362.17,13.76,1.27,2009-10-29 14:00:00
2016-10-29 15:00:00,194.08,8.43,0.0,149.41,13.25,1.21,2009-10-29 15:00:00
2016-10-29 16:00:00,0.0,0.0,0.0,0.0,11.9,1.27,2009-10-29 16:00:00
2016-10-29 17:00:00,0.0,0.0,0.0,0.0,10.56,1.33,2009-10-29 17:00:00
2016-10-29 18:00:00,0.0,0.0,0.0,0.0,9.21,1.39,2009-10-29 18:00:00
2016-10-29 19:00:00,0.0,0.0,0.0,0.0,8.19,1.34,2009-10-29 19:00:00
2016-10-29 20:00:00,0.0,0.0,0.0,0.0,7.18,1.29,2009-10-29 20:00:00
2016-10-29 21:00:00,0.0,0.0,0.0,0.0,6.16,1.24,2009-10-29 21:00:00
2016-10-29 22:00:00,0.0,0.0,0.0,0.0,5.81,1.17,2009-10-29 22:00:00
2016-10-29 23:00:00,0.0,0.0,0.0,0.0,5.46,1.1,2009-10-29 23:00:00
2016-10-30 00:00:00,0.0,0.0,0.0,0.0,5.11,1.03,2009-10-30 00:00:00
2016-10-30 01:00:00,0.0,0.0,0.0,0.0,4.98,1.1,2009-10-30 01:00:00
2016-10-30 02:00:00,0.0,0.0,0.0,0.0,4.85,1.17,2009-10-30 02:00:00
2016-10-30 03:00:00,0.0,0.0,0.0,0.0,4.72,1.24,2009-10-30 03:00:00
2016-10-30 04:00:00,0.0,0.0,0.0,0.0,4.32,1.2,2009-10-30 04:00:00
2016-10-30 05:00:00,0.0,0.0,0.0,0.0,3.92,1.16,2009-10-30 05:00:00
2016-10-30 06:00:00,0.0,0.29,0.0,0.0,3.52,1.12,2009-10-30 06:00:00
2016-10-30 07:00:00,36.84,9.3,0.0,20.24,5.71,1.21,2009-10-30 07:00:00
2016-10-30 08:00:00,59.87,17.18,0.0,38.33,7.9,1.3,2009-10-30 08:00:00
2016-10-30 09:00:00,46.05,23.39,0.0,26.87,10.08,1.39,2009-10-30 09:00:00
2016-10-30 10:00:00,52.5,27.36,0.0,31.79,11.16,1.1,2009-10-30 10:00:00
2016-10-30 11:00:00,70.92,28.62,0.0,46.45,12.24,0.81,2009-10-30 11:00:00
2016-10-30 12:00:00,63.55,26.98,0.0,40.21,13.32,0.52,2009-10-30 12:00:00
2016-10-30 13:00:00,139.92,22.68,0.0,104.24,13.19,0.55,2009-10-30 13:00:00
2016-10-30 14:00:00,78.29,16.22,0.0,52.28,13.06,0.58,2009-10-30 14:00:00
2016-10-30 15:00:00,51.84,8.16,0.0,30.9,12.94,0.61,2009-10-30 15:00:00
2016-10-30 16:00:00,0.0,0.0,0.0,0.0,11.32,0.8,2009-10-30 16:00:00
2016-10-30 17:00:00,0.0,0.0,0.0,0.0,9.71,1.0,2009-10-30 17:00:00
2016-10-30 18:00:00,0.0,0.0,0.0,0.0,8.09,1.2,2009-10-30 18:00:00
2016-10-30 19:00:00,0.0,0.0,0.0,0.0,6.92,1.2,2009-10-30 19:00:00
2016-10-30 20:00:00,0.0,0.0,0.0,0.0,5.74,1.21,2009-10-30 20:00:00
2016-10-30 21:00:00,0.0,0.0,0.0,0.0,4.57,1.21,2009-10-30 21:00:00
2016-10-30 22:00:00,0.0,0.0,0.0,0.0,4.2,1.26,2009-10-30 22:00:00
2016-10-30 23:00:00,0.0,0.0,0.0,0.0,3.83,1.31,2009-10-30 23:00:00
2016-10-31 00:00:00,0.0,0.0,0.0,0.0,3.46,1.35,2009-10-31 00:00:00
2016-10-31 01:00:00,0.0,0.0,0.0,0.0,3.52,1.25,2009-10-31 01:00:00
2016-10-31 02:00:00,0.0,0.0,0.0,0.0,3.59,1.14,2009-10-31 02:00:00
2016-10-31 03:00:00,0.0,0.0,0.0,0.0,3.65,1.03,2009-10-31 03:00:00
2016-10-31 04:00:00,0.0,0.0,0.0,0.0,3.41,1.05,2009-10-31 04:00:00
2016-10-31 05:00:00,0.0,0.0,0.0,0.0,3.17,1.07,2009-10-31 05:00:00
2016-10-31 06:00:00,0.0,0.04,0.0,0.0,2.92,1.09,2009-10-31 06:00:00
2016-10-31 07:00:00,22.11,9.04,0.0,9.48,4.85,1.23,2009-10-31 07:00:00
2016-10-31 08:00:00,125.22,16.89,0.0,94.95,6.78,1.37,2009-10-31 08:00:00
2016-10-31 09:00:00,54.34,23.08,0.0,33.69,8.7,1.52,2009-10-31 09:00:00
2016-10-31 10:00:00,194.49,27.04,0.0,153.71,10.23,1.32,2009-10-31 10:00:00
2016-10-31 11:00:00,447.31,28.29,0.0,368.99,11.76,1.12,2009-10-31 11:00:00
2016-10-31 12:00:00,606.07,26.66,0.0,492.27,13.29,0.92,2009-10-31 12:00:00
2016-10-31 13:00:00,445.14,22.38,0.0,365.52,13.02,1.03,2009-10-31 13:00:00
2016-10-31 14:00:00,180.7,15.93,0.0,140.63,12.76,1.13,2009-10-31 14:00:00
2016-10-31 15:00:00,67.92,7.9,0.0,43.8,12.5,1.23,2009-10-31 15:00:00
2016-10-31 16:00:00,0.0,0.0,0.0,0.0,11.44,1.23,2009-10-31 16:00:00
2016-10-31 17:00:00,0.0,0.0,0.0,0.0,10.38,1.23,2009-10-31 17:00:00
2016-10-31 18:00:00,0.0,0.0,0.0,0.0,9.32,1.23,2009-10-31 18:00:00
2016-10-31 19:00:00,0.0,0.0,0.0,0.0,8.2,1.31,2009-10-31 19:00:00
2016-10-31 20:00:00,0.0,0.0,0.0,0.0,7.09,1.39,2009-10-31 20:00:00
2016-10-31 21:00:00,0.0,0.0,0.0,0.0,5.97,1.48,2009-10-31 21:00:00
2016-10-31 22:00:00,0.0,0.0,0.0,0.0,5.59,1.34,2009-10-31 22:00:00
2016-10-31 23:00:00,0.0,0.0,0.0,0.0,5.2,1.2,2009-10-31 23:00:00
2016-11-01 00:00:00,0.0,0.0,0.0,0.0,7.94,2.95,2008-11-01 00:00:00
2016-11-01 01:00:00,0.0,0.0,0.0,0.0,8.05,3.17,2008-11-01 01:00:00
2016-11-01 02:00:00,0.0,0.0,0.0,0.0,8.16,3.39,2008-11-01 02:00:00
2016-11-01 03:00:00,0.0,0.0,0.0,0.0,8.26,3.61,2008-11-01 03:00:00
2016-11-01 04:00:00,0.0,0.0,0.0,0.0,8.17,3.4,2008-11-01 04:00:00
2016-11-01 05:00:00,0.0,0.0,0.0,0.0,8.08,3.19,2008-11-01 05:00:00
2016-11-01 06:00:00,0.0,0.0,0.0,0.0,7.99,2.98,2008-11-01 06:00:00
2016-11-01 07:00:00,43.58,8.78,0.0,25.0,9.29,3.18,2008-11-01 07:00:00
2016-11-01 08:00:00,87.19,16.61,0.0,60.66,10.6,3.37,2008-11-01 08:00:00
2016-11-01 09:00:00,70.92,22.78,0.0,46.68,11.9,3.57,2008-11-01 09:00:00
